Station Name,empty_slots,free_bikes,ebikes,normal_bikes,name,distance,rating,price,review_count,poi_location
1st & Manitoba,14,12,2,10,Seaport City Seafood Restaurant,941.0,4.2,$$$,69.0,"(49.26, -123.12)"
1st & Manitoba,14,12,2,10,OEB Breakfast Co. - Yaletown,994.0,4.3,$$,912.0,"(49.27, -123.12)"
St Catherines & 7th,10,10,1,9,Fassil Ethiopian Restaurant,331.0,4.3,$$,154.0,"(49.26, -123.09)"
St Catherines & 7th,10,10,1,9,Nemesis Coffee,613.0,4.2,$$,101.0,"(49.27, -123.09)"
St Catherines & 7th,10,10,1,9,Les Faux Bourgeois,865.0,3.9,$$,485.0,"(49.26, -123.09)"
St Catherines & 7th,10,10,1,9,Osteria Savio Volpe,881.0,4.2,$$$,463.0,"(49.26, -123.09)"
St Catherines & 7th,10,10,1,9,The Farmhouse,913.0,4.3,,28.0,"(49.26, -123.10)"
Triumph & Victoria,13,5,0,5,Straight and Marrow,114.0,4.4,,37.0,"(49.28, -123.07)"
Triumph & Victoria,13,5,0,5,Dundas Eat + Drink,249.0,4.2,$$,75.0,"(49.29, -123.06)"
Triumph & Victoria,13,5,0,5,Pelican Seafood Restaurant,267.0,3.1,$$,81.0,"(49.28, -123.07)"
Triumph & Victoria,13,5,0,5,Yolks,643.0,3.8,$$,458.0,"(49.28, -123.07)"
Triumph & Victoria,13,5,0,5,Pepino's,697.0,4.1,$$$,162.0,"(49.28, -123.07)"
Triumph & Victoria,13,5,0,5,Bai Bua Thai Cuisine,754.0,4.1,$$,148.0,"(49.28, -123.06)"
Triumph & Victoria,13,5,0,5,Absinthe Bistro,926.0,4.6,$$$,147.0,"(49.28, -123.07)"
Triumph & Victoria,13,5,0,5,Takenaka,979.0,4.3,,97.0,"(49.28, -123.08)"
18th & Main,9,5,4,1,Anh and Chi,55.0,3.9,$$$,717.0,"(49.26, -123.10)"
18th & Main,9,5,4,1,Published On Main,205.0,4.3,,152.0,"(49.25, -123.10)"
18th & Main,9,5,4,1,Burgoo Bistros,335.0,3.9,$$,515.0,"(49.26, -123.10)"
18th & Main,9,5,4,1,Zakkushi Dining On Main,616.0,3.8,$$,239.0,"(49.25, -123.10)"
18th & Main,9,5,4,1,Osteria Savio Volpe,821.0,4.2,$$$,463.0,"(49.26, -123.09)"
18th & Main,9,5,4,1,The Farmhouse,858.0,4.3,,28.0,"(49.26, -123.10)"
18th & Main,9,5,4,1,Les Faux Bourgeois,892.0,3.9,$$,485.0,"(49.26, -123.09)"
18th & Main,9,5,4,1,Fable Diner,936.0,3.9,$$,343.0,"(49.26, -123.10)"
18th & Main,9,5,4,1,Viet House,987.0,3.8,$$,78.0,"(49.25, -123.11)"
St Catherines & 10th,8,3,2,1,Fassil Ethiopian Restaurant,242.0,4.3,$$,154.0,"(49.26, -123.09)"
St Catherines & 10th,8,3,2,1,Les Faux Bourgeois,555.0,3.9,$$,485.0,"(49.26, -123.09)"
St Catherines & 10th,8,3,2,1,Osteria Savio Volpe,591.0,4.2,$$$,463.0,"(49.26, -123.09)"
St Catherines & 10th,8,3,2,1,Nemesis Coffee,826.0,4.2,$$,101.0,"(49.27, -123.09)"
St Catherines & 10th,8,3,2,1,The Farmhouse,856.0,4.3,,28.0,"(49.26, -123.10)"
Nelson & Richards,15,1,0,1,Tutto,173.0,4.3,$$$,67.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Blue Water Cafe,183.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Lupo,264.0,4.3,$$$,467.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Sushi Jin,284.0,4.6,$$$,149.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,The Flying Pig,324.0,4.0,$$,1369.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Gyu-Kaku Japanese BBQ,385.0,4.0,$$,410.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Medina Cafe,405.0,4.2,$$,2701.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,OEB Breakfast Co. - Yaletown,500.0,4.3,$$,912.0,"(49.27, -123.12)"
Nelson & Richards,15,1,0,1,Fanny Bay Oyster Bar & Shellfish Market,523.0,4.4,$$$,891.0,"(49.28, -123.11)"
Nelson & Richards,15,1,0,1,Le Crocodile Restaurant,607.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Nelson & Richards,15,1,0,1,Hawksworth Restaurant,631.0,4.1,$$$,694.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Linh Cafe,739.0,3.9,$$,337.0,"(49.27, -123.13)"
Nelson & Richards,15,1,0,1,Kokoro Tokyo Mazesoba,749.0,4.1,$$,490.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Maxine's Cafe & Bar,753.0,4.3,$$,118.0,"(49.28, -123.13)"
Nelson & Richards,15,1,0,1,Thierry,795.0,4.0,$$,999.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Joe Fortes Seafood & Chop House,835.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Nelson & Richards,15,1,0,1,Chambar,839.0,4.2,$$,1601.0,"(49.28, -123.11)"
Nelson & Richards,15,1,0,1,Hello Nori ,940.0,4.5,$$,266.0,"(49.29, -123.13)"
Nelson & Richards,15,1,0,1,Tom Sushi,951.0,4.7,$$,285.0,"(49.28, -123.13)"
Nelson & Richards,15,1,0,1,Ancora Waterfront Dining and Patio,954.0,4.1,$$$$,240.0,"(49.27, -123.13)"
Nelson & Richards,15,1,0,1,Mahony’s Tavern,999.0,2.7,$$,169.0,"(49.27, -123.12)"
Arbutus & 10th,18,0,0,0,Temaki Sushi,176.0,4.2,$$,170.0,"(49.26, -123.15)"
Arbutus & 10th,18,0,0,0,Delhi 6 Indian Bistro,624.0,4.4,$$,146.0,"(49.27, -123.14)"
Arbutus & 10th,18,0,0,0,Fable Kitchen,624.0,4.3,$$,791.0,"(49.27, -123.15)"
Arbutus & 10th,18,0,0,0,Raisu,710.0,4.2,$$$,525.0,"(49.27, -123.16)"
Arbutus & 10th,18,0,0,0,Suika,795.0,4.2,$$,566.0,"(49.26, -123.14)"
Arbutus & 10th,18,0,0,0,Chewies Steam & Oyster Bar - Kits,925.0,3.6,$$,296.0,"(49.27, -123.16)"
Arbutus & 10th,18,0,0,0,Salade de Fruits Cafe,955.0,4.2,$$,185.0,"(49.27, -123.14)"
Arbutus & 10th,18,0,0,0,The Stable House Bistro,965.0,4.0,$$,105.0,"(49.26, -123.14)"
Arbutus & 10th,18,0,0,0,Mr. Red Cafe,974.0,3.8,$$,125.0,"(49.26, -123.17)"
Arbutus & 10th,18,0,0,0,AnnaLena,985.0,4.5,$$$$,369.0,"(49.27, -123.15)"
Comox & Denman,3,14,1,13,Kingyo,299.0,4.4,$$,1204.0,"(49.29, -123.14)"
Comox & Denman,3,14,1,13,Guu with Garlic,439.0,4.3,$$,1081.0,"(49.29, -123.13)"
Comox & Denman,3,14,1,13,Saku,511.0,4.4,$$,453.0,"(49.29, -123.13)"
Comox & Denman,3,14,1,13,Forage,738.0,4.1,$$,736.0,"(49.29, -123.13)"
Comox & Denman,3,14,1,13,Score on Davie,758.0,4.3,$$,363.0,"(49.28, -123.13)"
Comox & Denman,3,14,1,13,Tom Sushi,897.0,4.7,$$,285.0,"(49.28, -123.13)"
Comox & Denman,3,14,1,13,Cardero's Restaurant & Marine Pub,907.0,3.9,$$$,715.0,"(49.29, -123.13)"
Prince Edward & 14th,12,1,1,0,Burgoo Bistros,334.0,3.9,$$,515.0,"(49.26, -123.10)"
Prince Edward & 14th,12,1,1,0,The Farmhouse,394.0,4.3,,28.0,"(49.26, -123.10)"
Prince Edward & 14th,12,1,1,0,Osteria Savio Volpe,404.0,4.2,$$$,463.0,"(49.26, -123.09)"
Prince Edward & 14th,12,1,1,0,Les Faux Bourgeois,491.0,3.9,$$,485.0,"(49.26, -123.09)"
Prince Edward & 14th,12,1,1,0,Anh and Chi,495.0,3.9,$$$,717.0,"(49.26, -123.10)"
Prince Edward & 14th,12,1,1,0,Fable Diner,666.0,3.9,$$,343.0,"(49.26, -123.10)"
Prince Edward & 14th,12,1,1,0,Published On Main,707.0,4.3,,152.0,"(49.25, -123.10)"
Prince Edward & 14th,12,1,1,0,Fassil Ethiopian Restaurant,729.0,4.3,$$,154.0,"(49.26, -123.09)"
Prince Edward & 14th,12,1,1,0,Zarak By Afghan Kitchen,929.0,4.5,,120.0,"(49.27, -123.10)"
Alexander & Railway,7,13,4,9,The Mackenzie Room,278.0,4.5,$$$$,205.0,"(49.28, -123.09)"
Alexander & Railway,7,13,4,9,St Lawrence Restaurant,499.0,4.4,$$$,167.0,"(49.28, -123.10)"
Alexander & Railway,7,13,4,9,Phnom Penh,800.0,4.2,$$,1775.0,"(49.28, -123.10)"
Alexander & Railway,7,13,4,9,Bao Bei Chinese Brasserie,836.0,3.9,$$$,440.0,"(49.28, -123.10)"
Alexander & Railway,7,13,4,9,L'Abattoir,965.0,4.2,$$$,602.0,"(49.28, -123.10)"
Alexander & Railway,7,13,4,9,PiDGiN,970.0,4.0,$$$,343.0,"(49.28, -123.10)"
Chilco & Beach,0,14,1,13,Kingyo,519.0,4.4,$$,1204.0,"(49.29, -123.14)"
Chilco & Beach,0,14,1,13,Guu with Garlic,743.0,4.3,$$,1081.0,"(49.29, -123.13)"
Chilco & Beach,0,14,1,13,Saku,855.0,4.4,$$,453.0,"(49.29, -123.13)"
Richards & Cordova,2,13,0,13,Black Frog Eatery,170.0,3.8,$$,226.0,"(49.28, -123.11)"
Richards & Cordova,2,13,0,13,Miku,300.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Richards & Cordova,2,13,0,13,Kokoro Tokyo Mazesoba,321.0,4.1,$$,490.0,"(49.28, -123.12)"
Richards & Cordova,2,13,0,13,Chambar,497.0,4.2,$$,1601.0,"(49.28, -123.11)"
Richards & Cordova,2,13,0,13,L'Abattoir,501.0,4.2,$$$,602.0,"(49.28, -123.10)"
Richards & Cordova,2,13,0,13,PiDGiN,577.0,4.0,$$$,343.0,"(49.28, -123.10)"
Richards & Cordova,2,13,0,13,Nightingale,583.0,4.1,$$$,546.0,"(49.29, -123.12)"
Richards & Cordova,2,13,0,13,Hawksworth Restaurant,604.0,4.1,$$$,694.0,"(49.28, -123.12)"
Richards & Cordova,2,13,0,13,Medina Cafe,631.0,4.2,$$,2701.0,"(49.28, -123.12)"
Richards & Cordova,2,13,0,13,Fanny Bay Oyster Bar & Shellfish Market,677.0,4.4,$$$,891.0,"(49.28, -123.11)"
Richards & Cordova,2,13,0,13,Cactus Club Cafe,766.0,4.2,$$,936.0,"(49.29, -123.12)"
Richards & Cordova,2,13,0,13,Lupo,840.0,4.3,$$$,467.0,"(49.28, -123.12)"
Richards & Cordova,2,13,0,13,Thierry,861.0,4.0,$$,999.0,"(49.28, -123.12)"
Richards & Cordova,2,13,0,13,Tutto,882.0,4.3,$$$,67.0,"(49.28, -123.12)"
Richards & Cordova,2,13,0,13,Bao Bei Chinese Brasserie,937.0,3.9,$$$,440.0,"(49.28, -123.10)"
Richards & Cordova,2,13,0,13,St Lawrence Restaurant,957.0,4.4,$$$,167.0,"(49.28, -123.10)"
Richards & Cordova,2,13,0,13,Tableau Bar Bistro,966.0,4.0,$$,306.0,"(49.29, -123.12)"
Richards & Cordova,2,13,0,13,Joe Fortes Seafood & Chop House,982.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Agronomy & East Mall,18,0,0,0,Starbucks,46.0,3.7,$$,17.0,"(49.26, -123.25)"
Agronomy & East Mall,18,0,0,0,Bean Around The World UBC,333.0,3.9,$$,28.0,"(49.26, -123.25)"
Agronomy & East Mall,18,0,0,0,Jamjar Canteen,506.0,4.1,$$,46.0,"(49.27, -123.25)"
Agronomy & East Mall,18,0,0,0,Browns Crafthouse UBC,507.0,4.4,,35.0,"(49.27, -123.25)"
Agronomy & East Mall,18,0,0,0,Mercante,718.0,3.3,$$,80.0,"(49.26, -123.26)"
Agronomy & East Mall,18,0,0,0,Great Dane Coffee,975.0,4.1,$,66.0,"(49.27, -123.25)"
Orchard Commons,19,3,1,2,Bean Around The World UBC,201.0,3.9,$$,28.0,"(49.26, -123.25)"
Orchard Commons,19,3,1,2,Starbucks,347.0,3.7,$$,17.0,"(49.26, -123.25)"
Orchard Commons,19,3,1,2,Mercante,530.0,3.3,$$,80.0,"(49.26, -123.26)"
Orchard Commons,19,3,1,2,Browns Crafthouse UBC,705.0,4.4,,35.0,"(49.27, -123.25)"
Orchard Commons,19,3,1,2,Jamjar Canteen,735.0,4.1,$$,46.0,"(49.27, -123.25)"
Yew & Broadway,10,6,2,4,Temaki Sushi,77.0,4.2,$$,170.0,"(49.26, -123.15)"
Yew & Broadway,10,6,2,4,Raisu,547.0,4.2,$$$,525.0,"(49.27, -123.16)"
Yew & Broadway,10,6,2,4,Fable Kitchen,668.0,4.3,$$,791.0,"(49.27, -123.15)"
Yew & Broadway,10,6,2,4,Mr. Red Cafe,775.0,3.8,$$,125.0,"(49.26, -123.17)"
Yew & Broadway,10,6,2,4,Delhi 6 Indian Bistro,777.0,4.4,$$,146.0,"(49.27, -123.14)"
Yew & Broadway,10,6,2,4,Chewies Steam & Oyster Bar - Kits,828.0,3.6,$$,296.0,"(49.27, -123.16)"
Yew & Broadway,10,6,2,4,Suika,985.0,4.2,$$,566.0,"(49.26, -123.14)"
Woodland & 10th,10,4,1,3,The Burrow,316.0,3.9,$$,516.0,"(49.26, -123.07)"
Woodland & 10th,10,4,1,3,Kishimoto Japanese Kitchen,664.0,4.4,$$$,538.0,"(49.27, -123.07)"
Ontario & 16th,9,4,2,2,Burgoo Bistros,334.0,3.9,$$,515.0,"(49.26, -123.10)"
Ontario & 16th,9,4,2,2,Anh and Chi,374.0,3.9,$$$,717.0,"(49.26, -123.10)"
Ontario & 16th,9,4,2,2,Published On Main,533.0,4.3,,152.0,"(49.25, -123.10)"
Ontario & 16th,9,4,2,2,Vij's Restaurant,698.0,4.0,$$$,437.0,"(49.26, -123.11)"
Ontario & 16th,9,4,2,2,Fable Diner,734.0,3.9,$$,343.0,"(49.26, -123.10)"
Ontario & 16th,9,4,2,2,Viet House,750.0,3.8,$$,78.0,"(49.25, -123.11)"
Ontario & 16th,9,4,2,2,Tropika On Cambie,772.0,2.9,$$,178.0,"(49.26, -123.12)"
Ontario & 16th,9,4,2,2,iDen & Quan Ju De Beijing Duck House,793.0,3.6,,152.0,"(49.26, -123.11)"
Ontario & 16th,9,4,2,2,The Farmhouse,813.0,4.3,,28.0,"(49.26, -123.10)"
Ontario & 16th,9,4,2,2,Zakkushi Dining On Main,897.0,3.8,$$,239.0,"(49.25, -123.10)"
Ontario & 16th,9,4,2,2,La Taqueria Pinche Taco Shop,925.0,4.2,$$,697.0,"(49.26, -123.11)"
14th & Alder,7,5,1,4,Joon's Kitchen,311.0,4.0,,71.0,"(49.26, -123.13)"
14th & Alder,7,5,1,4,Salmon n' Bannock,495.0,4.5,$$,236.0,"(49.26, -123.13)"
14th & Alder,7,5,1,4,The Stable House Bistro,653.0,4.0,$$,105.0,"(49.26, -123.14)"
14th & Alder,7,5,1,4,Hachibei Japanese Restaurant,741.0,3.9,$$,80.0,"(49.26, -123.12)"
14th & Alder,7,5,1,4,Dynasty Seafood Restaurant,896.0,3.6,$$,347.0,"(49.26, -123.12)"
14th & Alder,7,5,1,4,Suika,905.0,4.2,$$,566.0,"(49.26, -123.14)"
14th & Alder,7,5,1,4,Salade de Fruits Cafe,981.0,4.2,$$,185.0,"(49.27, -123.14)"
Chestnut & McNicoll,11,5,2,3,Octopus Garden,463.0,3.9,$$$,158.0,"(49.27, -123.15)"
Chestnut & McNicoll,11,5,2,3,AnnaLena,572.0,4.5,$$$$,369.0,"(49.27, -123.15)"
Chestnut & McNicoll,11,5,2,3,Beach Ave Bar And Grill,748.0,4.5,$$,33.0,"(49.28, -123.14)"
Chestnut & McNicoll,11,5,2,3,Chewies Steam & Oyster Bar - Kits,874.0,3.6,$$,296.0,"(49.27, -123.16)"
Chestnut & McNicoll,11,5,2,3,Afghan Horsemen Restaurant,888.0,3.9,$$,264.0,"(49.27, -123.14)"
Chestnut & McNicoll,11,5,2,3,Fable Kitchen,918.0,4.3,$$,791.0,"(49.27, -123.15)"
Chestnut & McNicoll,11,5,2,3,Ancora Waterfront Dining and Patio,997.0,4.1,$$$$,240.0,"(49.27, -123.13)"
Dunbar & 6th,7,9,0,9,La Quercia,267.0,4.1,$$$,213.0,"(49.27, -123.19)"
Dunbar & 6th,7,9,0,9,Itosugi Kappo Cuisine,293.0,4.5,,31.0,"(49.26, -123.18)"
Dunbar & 6th,7,9,0,9,Hitoe Sushi Japanese Restaurant,411.0,4.0,$$,181.0,"(49.27, -123.18)"
Dunbar & 6th,7,9,0,9,Rajio Japanese Public House,412.0,4.0,$$,133.0,"(49.26, -123.19)"
Dunbar & 6th,7,9,0,9,Banana Leaf,861.0,3.6,$$,179.0,"(49.26, -123.17)"
Dunbar & 6th,7,9,0,9,Little Bird Dim Sum,885.0,4.0,$$,95.0,"(49.27, -123.17)"
Stanley Park - Vancouver Aquarium,14,1,0,1,Cardero's Restaurant & Marine Pub,893.0,3.9,$$$,715.0,"(49.29, -123.13)"
Yaletown-Roundhouse Station,0,15,0,15,The Flying Pig,51.0,4.0,$$,1369.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Blue Water Cafe,191.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,OEB Breakfast Co. - Yaletown,220.0,4.3,$$,912.0,"(49.27, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Tutto,483.0,4.3,$$$,67.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Lupo,520.0,4.3,$$$,467.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Sushi Jin,576.0,4.6,$$$,149.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Linh Cafe,586.0,3.9,$$,337.0,"(49.27, -123.13)"
Yaletown-Roundhouse Station,0,15,0,15,Mahony’s Tavern,663.0,2.7,$$,169.0,"(49.27, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Gyu-Kaku Japanese BBQ,671.0,4.0,$$,410.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Medina Cafe,740.0,4.2,$$,2701.0,"(49.28, -123.12)"
Yaletown-Roundhouse Station,0,15,0,15,Fanny Bay Oyster Bar & Shellfish Market,741.0,4.4,$$$,891.0,"(49.28, -123.11)"
Yaletown-Roundhouse Station,0,15,0,15,Ancora Waterfront Dining and Patio,785.0,4.1,$$$$,240.0,"(49.27, -123.13)"
Yaletown-Roundhouse Station,0,15,0,15,Maxine's Cafe & Bar,791.0,4.3,$$,118.0,"(49.28, -123.13)"
Yaletown-Roundhouse Station,0,15,0,15,Le Crocodile Restaurant,920.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Smithe & Burrard,6,8,3,5,Le Crocodile Restaurant,37.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Smithe & Burrard,6,8,3,5,Gyu-Kaku Japanese BBQ,244.0,4.0,$$,410.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Joe Fortes Seafood & Chop House,274.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Thierry,295.0,4.0,$$,999.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Sushi Jin,331.0,4.6,$$$,149.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Hello Nori ,359.0,4.5,$$,266.0,"(49.29, -123.13)"
Smithe & Burrard,6,8,3,5,Hawksworth Restaurant,413.0,4.1,$$$,694.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Tableau Bar Bistro,561.0,4.0,$$,306.0,"(49.29, -123.12)"
Smithe & Burrard,6,8,3,5,Tom Sushi,593.0,4.7,$$,285.0,"(49.28, -123.13)"
Smithe & Burrard,6,8,3,5,Medina Cafe,601.0,4.2,$$,2701.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Forage,606.0,4.1,$$,736.0,"(49.29, -123.13)"
Smithe & Burrard,6,8,3,5,Tutto,629.0,4.3,$$$,67.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Maxine's Cafe & Bar,688.0,4.3,$$,118.0,"(49.28, -123.13)"
Smithe & Burrard,6,8,3,5,Kokoro Tokyo Mazesoba,705.0,4.1,$$,490.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Lupo,714.0,4.3,$$$,467.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Score on Davie,720.0,4.3,$$,363.0,"(49.28, -123.13)"
Smithe & Burrard,6,8,3,5,Nightingale,742.0,4.1,$$$,546.0,"(49.29, -123.12)"
Smithe & Burrard,6,8,3,5,Blue Water Cafe,751.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,The Flying Pig,856.0,4.0,$$,1369.0,"(49.28, -123.12)"
Smithe & Burrard,6,8,3,5,Fanny Bay Oyster Bar & Shellfish Market,889.0,4.4,$$$,891.0,"(49.28, -123.11)"
Smithe & Burrard,6,8,3,5,Cactus Club Cafe,923.0,4.2,$$,936.0,"(49.29, -123.12)"
Smithe & Burrard,6,8,3,5,Saku,927.0,4.4,$$,453.0,"(49.29, -123.13)"
Smithe & Burrard,6,8,3,5,Linh Cafe,949.0,3.9,$$,337.0,"(49.27, -123.13)"
Smithe & Burrard,6,8,3,5,Miku,977.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Abbott & Cordova,1,19,0,19,L'Abattoir,188.0,4.2,$$$,602.0,"(49.28, -123.10)"
Abbott & Cordova,1,19,0,19,PiDGiN,222.0,4.0,$$$,343.0,"(49.28, -123.10)"
Abbott & Cordova,1,19,0,19,Black Frog Eatery,240.0,3.8,$$,226.0,"(49.28, -123.11)"
Abbott & Cordova,1,19,0,19,Chambar,362.0,4.2,$$,1601.0,"(49.28, -123.11)"
Abbott & Cordova,1,19,0,19,Bao Bei Chinese Brasserie,580.0,3.9,$$$,440.0,"(49.28, -123.10)"
Abbott & Cordova,1,19,0,19,Kokoro Tokyo Mazesoba,593.0,4.1,$$,490.0,"(49.28, -123.12)"
Abbott & Cordova,1,19,0,19,Miku,639.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Abbott & Cordova,1,19,0,19,St Lawrence Restaurant,652.0,4.4,$$$,167.0,"(49.28, -123.10)"
Abbott & Cordova,1,19,0,19,Fanny Bay Oyster Bar & Shellfish Market,671.0,4.4,$$$,891.0,"(49.28, -123.11)"
Abbott & Cordova,1,19,0,19,Medina Cafe,775.0,4.2,$$,2701.0,"(49.28, -123.12)"
Abbott & Cordova,1,19,0,19,Phnom Penh,797.0,4.2,$$,1775.0,"(49.28, -123.10)"
Abbott & Cordova,1,19,0,19,The Mackenzie Room,879.0,4.5,$$$$,205.0,"(49.28, -123.09)"
Abbott & Cordova,1,19,0,19,Hawksworth Restaurant,889.0,4.1,$$$,694.0,"(49.28, -123.12)"
Abbott & Cordova,1,19,0,19,Lupo,907.0,4.3,$$$,467.0,"(49.28, -123.12)"
Abbott & Cordova,1,19,0,19,Nightingale,940.0,4.1,$$$,546.0,"(49.29, -123.12)"
Abbott & Cordova,1,19,0,19,Bodega On Main,965.0,3.9,$$,229.0,"(49.28, -123.10)"
Abbott & Cordova,1,19,0,19,Tutto,981.0,4.3,$$$,67.0,"(49.28, -123.12)"
Sasamat & 10th,14,7,5,2,Burgoo Bistro,159.0,3.9,$$,137.0,"(49.26, -123.21)"
Vine & 4th,13,5,0,5,Raisu,78.0,4.2,$$$,525.0,"(49.27, -123.16)"
Vine & 4th,13,5,0,5,Chewies Steam & Oyster Bar - Kits,332.0,3.6,$$,296.0,"(49.27, -123.16)"
Vine & 4th,13,5,0,5,Temaki Sushi,539.0,4.2,$$,170.0,"(49.26, -123.15)"
Vine & 4th,13,5,0,5,Fable Kitchen,613.0,4.3,$$,791.0,"(49.27, -123.15)"
Vine & 4th,13,5,0,5,Octopus Garden,731.0,3.9,$$$,158.0,"(49.27, -123.15)"
Vine & 4th,13,5,0,5,Mr. Red Cafe,776.0,3.8,$$,125.0,"(49.26, -123.17)"
Vine & 4th,13,5,0,5,AnnaLena,822.0,4.5,$$$$,369.0,"(49.27, -123.15)"
Vine & 4th,13,5,0,5,Delhi 6 Indian Bistro,967.0,4.4,$$,146.0,"(49.27, -123.14)"
10th & Ontario,14,5,4,1,Fable Diner,224.0,3.9,$$,343.0,"(49.26, -123.10)"
10th & Ontario,14,5,4,1,Zarak By Afghan Kitchen,548.0,4.5,,120.0,"(49.27, -123.10)"
10th & Ontario,14,5,4,1,The Farmhouse,548.0,4.3,,28.0,"(49.26, -123.10)"
10th & Ontario,14,5,4,1,Burgoo Bistros,564.0,3.9,$$,515.0,"(49.26, -123.10)"
10th & Ontario,14,5,4,1,La Taqueria Pinche Taco Shop,601.0,4.2,$$,697.0,"(49.26, -123.11)"
10th & Ontario,14,5,4,1,Nana's Green Tea,679.0,4.1,$$,192.0,"(49.27, -123.11)"
10th & Ontario,14,5,4,1,iDen & Quan Ju De Beijing Duck House,768.0,3.6,,152.0,"(49.26, -123.11)"
10th & Ontario,14,5,4,1,Seaport City Seafood Restaurant,789.0,4.2,$$$,69.0,"(49.26, -123.12)"
10th & Ontario,14,5,4,1,Anh and Chi,828.0,3.9,$$$,717.0,"(49.26, -123.10)"
10th & Ontario,14,5,4,1,The Flying Pig - Village,847.0,3.3,$$,218.0,"(49.27, -123.11)"
10th & Ontario,14,5,4,1,Tropika On Cambie,854.0,2.9,$$,178.0,"(49.26, -123.12)"
10th & Ontario,14,5,4,1,Saku,880.0,4.3,$$,265.0,"(49.26, -123.12)"
10th & Ontario,14,5,4,1,Vij's Restaurant,891.0,4.0,$$$,437.0,"(49.26, -123.11)"
10th & Ontario,14,5,4,1,CRAFT Beer Market,912.0,3.4,$$,536.0,"(49.27, -123.11)"
Pine & 10th,11,6,3,3,Suika,134.0,4.2,$$,566.0,"(49.26, -123.14)"
Pine & 10th,11,6,3,3,Delhi 6 Indian Bistro,302.0,4.4,$$,146.0,"(49.27, -123.14)"
Pine & 10th,11,6,3,3,Salade de Fruits Cafe,382.0,4.2,$$,185.0,"(49.27, -123.14)"
Pine & 10th,11,6,3,3,The Stable House Bistro,414.0,4.0,$$,105.0,"(49.26, -123.14)"
Pine & 10th,11,6,3,3,Fable Kitchen,700.0,4.3,$$,791.0,"(49.27, -123.15)"
Pine & 10th,11,6,3,3,Temaki Sushi,809.0,4.2,$$,170.0,"(49.26, -123.15)"
Pine & 10th,11,6,3,3,Afghan Horsemen Restaurant,814.0,3.9,$$,264.0,"(49.27, -123.14)"
Pine & 10th,11,6,3,3,AnnaLena,923.0,4.5,$$$$,369.0,"(49.27, -123.15)"
Pine & 10th,11,6,3,3,Salmon n' Bannock,995.0,4.5,$$,236.0,"(49.26, -123.13)"
Wallace & 4th,16,2,1,1,La Quercia,388.0,4.1,$$$,213.0,"(49.27, -123.19)"
Wallace & 4th,16,2,1,1,Rajio Japanese Public House,649.0,4.0,$$,133.0,"(49.26, -123.19)"
Wallace & 4th,16,2,1,1,Itosugi Kappo Cuisine,696.0,4.5,,31.0,"(49.26, -123.18)"
Wallace & 4th,16,2,1,1,Hitoe Sushi Japanese Restaurant,856.0,4.0,$$,181.0,"(49.27, -123.18)"
Pacific & Richards,9,1,0,1,Linh Cafe,234.0,3.9,$$,337.0,"(49.27, -123.13)"
